----
1000
439.012,65.519
434.093,64.78
433.392,64.521
433.105,64.525
439.279,65.086
432.897,64.668
433.793,64.644
432.821,66.462
437.32,64.924
434.405,64.301
436.123,64.327
436.575,67.201
435.523,64.603
431.962,64.472
436.24,66.299
440.686,65.7
437.793,64.614
435.707,64.876
432.106,64.408
439.312,64.215
434.358,65.019
434.74,64.796
434.072,65.77
438.763,64.213
432.117,64.254
433.047,65.193
436.412,67.946
435.953,65.261
430.993,65.029
433.943,64.577
437.41,65.835
434.004,64.914
432.656,64.5
436.138,64.74
441.454,64.622
430.785,63.551
428.194,64.188
429.893,63.519
435.935,63.513
434.374,63.804
428.873,64.066
429.953,66.473
433.224,64.378
430.581,63.785
432.147,63.86
431.162,66.598
428.333,63.741
429.161,63.784
428.238,64.051
434.097,64.936
428.155,64.291
430.445,64.117
429.135,63.798
434.78,64.007
429.489,64.008
431.336,63.663
428.754,63.695
434.537,63.671
428.958,64.132
427.806,63.918
429.202,64.917
434.042,63.875
428.925,63.973
431.035,63.596
431.562,66.669
429.795,64.454
429.383,63.893
428.275,64.829
432.377,64.916
429.01,64.034
428.626,64.012
431.089,63.374
434.771,64.449
427.367,63.153
428.514,63.799
429.196,64.07
434.297,63.661
428.83,63.624
428.157,63.34
429.253,64.316
435.556,64.159
429.539,63.549
429.244,63.592
430.57,66.742
432.165,64.164
427.485,63.179
430.351,63.556
433.729,65.653
427.804,63.583
429.495,63.965
428.646,64.084
434.041,63.438
429.909,63.558
430.14,64.07
429.106,63.276
434.637,64.295
429.512,63.142
429.142,63.918
431.804,64.707
433.307,63.62
427.907,63.663
428.845,64.219
430.277,66.941
430.078,63.716
429.496,63.763
428.129,63.523
432.774,65.185
430.596,64.367
428.141,63.319
429.062,63.492
435.315,64.624
428.502,64.002
427.873,63.241
430.253,63.719
434.484,64.449
429.055,64.408
436.053,64.519
434.143,63.973
434.706,63.753
429.936,63.988
429.758,63.817
429.363,66.902
435.6,63.903
431.072,63.784
429.221,63.682
432.842,66.391
429.983,63.278
429.021,63.585
429.769,63.821
434.454,64.679
430.524,63.562
428.924,63.74
427.629,63.533
434.52,63.814
430.024,63.879
429.792,63.526
428.756,63.488
434.8,63.942
429.011,63.845
428.985,63.494
428.666,64.648
433.861,63.86
428.011,63.699
429.785,63.723
430.731,66.752
428.674,64.02
427.934,65.916
430.319,63.987
432.505,64.962
427.73,64.266
427.241,63.429
429.656,64.18
435.983,64.569
428.981,63.983
427.215,64.058
429.94,63.517
432.988,64.426
429.158,63.503
429.512,64.221
431.984,64.126
433.332,63.487
430.207,63.768
429.965,63.815
429.721,67.277
431.711,63.664
429.491,63.98
428.278,63.783
434.069,65.156
428.732,63.566
430.232,63.772
429.304,63.947
435.334,64.054
428.025,63.606
432.239,63.278
429.725,63.679
435.698,64.152
428.962,63.985
429.844,63.715
430.105,64.505
433.588,64.218
430.098,63.687
427.012,63.605
430.118,67.066
429.888,63.74
430.92,63.984
428.911,63.699
433.312,64.169
431.245,63.654
428.528,63.921
431.667,63.848
434.778,63.621
429.145,63.504
427.678,63.564
429.939,63.685
435.624,64.341
430.75,63.294
428.764,63.959
430.327,65.487
431.871,64.382
427.597,63.446
430.459,63.77
428.494,66.264
430.448,63.877
428.533,63.598
428.336,63.481
434.556,64.789
430.094,63.87
429.186,63.461
429.452,63.728
435.524,63.567
426.991,64.201
430.298,63.583
429.707,63.801
432.691,63.797
429.509,63.869
429.165,63.997
430.378,65.97
432.521,63.447
429.413,63.877
429.079,64.233
430.583,66.451
429.873,63.733
429.809,63.71
430.8,64.325
435.193,64.244
427.792,63.506
428.289,63.575
429.29,64.446
433.94,63.813
432.146,64.075
432.98,64.193
428.323,63.486
435.06,63.932
430.505,63.292
431.615,63.718
429.071,66.292
433.087,63.987
428.847,63.856
431.113,63.481
430.94,66.639
430.361,64.086
430.2,63.874
430.413,63.516
433.89,64.962
429.489,64.215
429.847,64.149
428.121,63.68
436.27,63.941
428.861,63.476
431.597,63.602
428.711,64.311
435.538,63.83
428.592,64.057
429.576,64.124
435.22,65.953
434.609,63.662
430.865,63.553
428.543,63.797
431.067,66.923
432.588,63.861
430.091,63.556
428.628,63.657
432.236,65.509
429.616,64.495
428.025,63.403
430.517,63.468
433.897,64.323
431.221,64.004
428.189,63.525
428.811,63.894
434.538,63.439
430.097,63.913
428.907,63.571
428.549,63.266
434.586,63.515
428.234,64.36
428.779,63.848
431.724,67.261
431.11,63.507
428.941,63.93
428.626,63.808
435.011,64.643
428.366,63.506
430.224,63.72
428.146,63.666
434.57,64.387
429.304,65.217
430.175,63.932
429.979,63.705
435.226,63.964
426.851,64.064
429.003,63.928
428.651,66.048
433.915,63.639
429.736,63.425
430.638,64.654
429.631,66.46
430.871,63.57
430.156,64.019
431.254,64.325
433.697,64.492
427.66,63.352
429.312,64.357
431.18,63.756
435.132,64.796
430.76,63.817
429.226,63.656
429.286,63.748
434.405,63.628
428.146,63.866
430.4,63.198
427.627,64.932
432.451,63.262
428.671,65.276
428.567,63.915
429.132,66.521
428.914,63.48
428.481,63.227
426.218,63.682
432.372,65.647
430.509,63.999
430.953,63.483
428.984,64.727
435.181,64.262
429.28,63.784
431.099,63.622
429.032,64.145
434.217,63.83
429.139,63.449
428.402,63.199
429.31,63.691
433.687,64.709
430.265,64.016
428.778,63.758
429.848,66.858
432.339,63.543
428.993,64.102
430.42,64.376
434.969,66.391
429.448,63.51
430.071,65.042
427.61,64.172
434.595,64.722
429.242,63.612
428.373,63.56
428.059,64.51
435.155,64.153
431.259,63.826
429.677,63.561
428.675,64.39
434.97,63.705
428.9,63.567
429.696,63.855
428.51,66.3
431.789,63.774
428.978,63.662
428.187,65.129
431.394,66.111
430.811,64.162
429.247,63.669
428.829,63.593
435.78,64.461
431.928,64.136
430.402,63.859
429.723,63.356
434.356,64.041
429.483,63.501
430.506,64.446
428.524,63.416
435.106,63.673
429.328,63.746
428.785,63.862
427.685,64.678
432.548,63.251
430.946,64.372
429.103,64.204
429.854,67.055
429.471,63.753
427.993,63.704
428.904,64.161
433.226,65.254
430.402,63.769
428.803,63.404
427.882,63.868
432.807,64.201
431.566,64.231
429.103,63.914
427.392,63.386
435.178,64.217
430.603,63.789
429.541,64.265
430.69,64.45
433.594,64.16
428.64,63.699
428.556,63.782
428.501,66.696
430.278,63.433
429.094,63.939
427.823,63.795
432.37,65.191
429.521,63.295
430.32,63.677
427.589,64.08
436.485,63.988
427.368,63.564
428.58,63.298
428.439,63.95
435.851,64.209
428.623,63.645
426.376,63.695
429.645,65.313
433.199,63.949
430.75,63.747
429.831,63.905
430.778,66.61
430.302,63.693
439.155,63.485
